id,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Online boarding,satisfaction
73859,4,5,4,3,5,4,0,0,1,0
85097,3,2,5,3,5,4,0,0,4,1
78528,4,1,4,1,3,5,0,0,2,0
52410,3,4,4,1,4,3,1,3,0,1
15142,1,1,1,4,1,2,0,0,3,0
103471,4,3,4,5,4,3,42,42,4,1
26608,4,5,4,1,4,1,2,0,2,1
16556,3,5,4,5,4,4,117,126,4,1
3680,1,1,4,1,3,3,0,0,1,0
24604,3,1,3,3,3,1,0,0,1,0
25659,4,2,2,5,3,2,36,26,2,1
2505,5,5,5,3,5,4,0,0,4,1
126547,3,3,1,4,2,4,1,4,3,0
57098,5,5,5,4,5,4,8,17,5,1
118905,2,4,3,4,2,4,0,0,4,0
118474,1,1,1,4,1,1,0,2,3,0
103207,5,5,5,5,5,1,23,4,4,1
80784,5,5,5,5,5,3,0,17,5,1
85871,5,5,5,4,5,5,0,8,4,1
6124,4,4,4,5,5,3,0,7,5,1
48537,4,5,3,4,4,1,0,6,4,0
70831,4,1,4,3,4,5,4,0,4,0
103680,3,1,4,3,4,3,0,0,2,0
22042,1,5,3,3,4,5,0,0,3,0
17248,4,3,3,1,3,4,17,8,3,0
36451,1,1,1,2,1,1,27,7,4,0
23091,3,4,4,5,5,1,0,0,5,1
58212,2,3,3,1,4,4,5,0,1,0
53548,5,3,5,3,5,5,0,0,5,1
125984,3,3,3,4,3,2,14,37,4,0
40457,4,4,4,1,4,5,0,0,5,1
62944,4,4,4,3,4,3,0,0,3,0
117141,5,4,5,5,5,3,0,0,3,0
88364,2,4,4,2,4,3,0,0,3,0
96400,2,2,2,4,2,4,31,22,4,0
31785,2,4,4,2,3,5,28,19,3,0
71431,4,4,4,5,4,3,73,68,5,1
35955,2,5,4,3,4,1,0,0,2,0
63629,4,4,4,3,4,5,24,29,5,1
42779,3,2,2,4,3,4,295,274,4,0
35236,2,2,2,4,2,4,19,10,3,0
2756,3,2,3,3,2,5,0,0,3,0
74728,4,5,3,3,4,3,1,0,4,1
88439,4,4,4,4,4,5,0,2,4,1
69567,4,4,4,4,1,4,1,18,4,0
83340,4,4,4,5,4,5,0,0,5,1
11049,3,5,4,5,4,2,38,31,0,0
3118,2,3,3,2,4,1,0,0,3,0
84740,4,4,4,5,4,5,0,0,4,1
24084,3,3,3,3,3,3,0,0,1,1
7281,3,1,1,3,3,4,102,91,4,0
63001,5,5,5,5,5,5,0,0,5,1
85572,5,5,5,4,5,5,47,36,4,1
66390,5,5,5,5,5,3,1,0,5,1
104933,3,0,1,4,3,4,71,79,3,0
5757,3,3,3,2,3,2,0,0,4,0
76743,4,4,4,4,4,5,0,0,4,1
31641,2,3,5,3,4,4,0,0,4,1
35042,5,2,4,3,5,1,0,13,5,1
86719,4,4,4,3,4,3,5,0,4,1
98813,3,3,3,1,4,3,8,15,2,0
100502,4,3,4,3,4,3,0,0,4,1
25694,2,3,4,4,1,4,0,0,4,1
18343,3,3,3,1,3,4,0,13,2,0
12405,4,3,5,5,1,5,0,5,5,1
113685,1,1,2,1,2,5,45,29,0,0
40285,5,3,4,5,4,2,0,0,2,0
44723,5,4,5,3,4,5,0,0,5,1
69008,5,5,5,4,5,3,0,0,5,1
34026,3,5,4,4,4,5,0,2,3,0
58886,1,1,1,4,1,3,0,0,3,0
18884,3,5,3,2,3,3,0,2,3,0
29629,4,4,4,5,4,2,0,3,1,1
98119,4,3,3,1,4,1,103,108,2,0
39303,5,5,4,5,3,5,202,194,5,0
96834,2,2,2,1,2,1,0,0,4,0
18673,2,1,3,1,4,5,0,0,3,0
113274,4,4,4,4,4,1,20,17,4,1
27861,5,2,5,4,5,1,0,0,5,0
98882,5,5,5,4,5,5,22,14,3,0
80313,1,1,1,4,1,3,0,21,3,1
46378,2,5,1,3,4,5,0,0,5,1
88655,5,5,3,4,2,3,0,0,4,1
53533,1,4,1,4,1,4,10,26,4,0
74003,3,5,5,4,4,3,0,0,1,0
3841,5,3,3,2,3,3,18,9,4,0
24871,1,1,4,2,3,3,0,0,2,0
53599,1,3,2,4,4,4,0,0,4,1
3179,1,1,4,3,3,2,3,0,2,0
47281,5,5,5,1,5,4,25,26,5,1
97140,4,3,4,4,4,4,15,0,4,1
1495,2,2,2,4,2,4,0,23,4,0
44767,3,5,1,5,2,5,196,170,5,1
79096,5,4,5,3,5,3,0,1,5,0
109717,4,4,4,4,4,1,15,6,4,0
12436,4,1,1,1,3,4,0,3,3,0
125446,3,2,4,3,5,1,0,0,2,0
84109,4,4,4,5,4,3,1,6,4,1
15348,4,3,5,4,4,5,0,0,3,0
125417,3,5,4,2,3,3,0,0,3,0
71073,3,2,3,1,4,1,0,0,1,0
115898,2,2,4,2,4,4,0,0,4,0
125406,5,1,5,5,5,5,2,0,3,0
100477,5,5,5,3,5,4,0,0,5,1
76443,4,2,4,2,4,3,5,6,3,0
122556,5,3,4,5,4,4,0,0,2,0
99474,3,3,3,3,3,3,8,10,3,0
124460,4,4,4,3,4,4,0,0,5,1
31632,4,4,4,3,4,3,12,3,1,1
58217,3,2,5,1,5,3,0,0,0,1
34459,3,3,4,1,4,2,0,0,3,0
39601,1,5,1,3,2,5,0,0,0,1
23749,1,3,4,1,4,3,8,9,2,0
86469,4,4,4,2,4,4,0,0,2,1
106602,4,4,4,4,4,3,0,0,5,1
10723,4,3,4,4,4,5,75,87,3,0
119601,2,3,2,4,2,3,0,0,3,0
53371,3,4,5,2,4,5,2,0,5,1
48700,1,1,1,4,1,3,8,3,5,1
97860,3,3,3,5,3,1,27,26,3,0
43241,1,2,4,4,3,4,0,0,2,0
6954,2,3,2,4,2,1,0,0,3,0
36339,4,3,5,4,5,2,0,0,0,1
43791,1,3,4,2,4,5,0,0,3,0
79967,1,5,4,5,5,3,0,0,3,1
63373,2,1,2,4,2,3,23,20,3,0
24102,4,2,4,1,2,4,0,0,3,0
125717,1,4,4,1,3,3,38,16,3,0
46263,4,2,4,5,4,4,119,118,4,0
82081,5,4,4,4,4,4,0,0,4,1
80741,3,5,4,4,4,3,0,0,0,1
114250,1,2,3,2,4,2,20,20,2,0
82564,4,4,4,3,4,2,4,0,4,1
100852,4,2,2,2,1,4,0,0,2,0
104749,3,5,3,3,4,1,69,67,1,0
64922,1,3,4,2,3,4,6,7,2,0
30211,3,5,3,4,1,5,0,0,4,0
58536,5,4,5,4,5,3,3,4,4,1
1775,4,4,4,3,4,5,0,0,4,1
119435,4,4,5,5,5,3,3,26,1,0
58393,5,4,5,5,5,4,0,0,3,0
98198,3,4,5,5,5,3,25,27,2,0
100631,3,4,3,4,3,5,27,36,5,1
98890,3,4,3,1,3,3,9,0,3,0
76690,1,5,4,3,3,4,0,0,3,0
64511,1,3,2,3,2,3,17,5,3,0
92465,4,1,1,3,1,3,370,341,3,0
97331,2,1,2,2,3,2,36,35,2,0
103075,5,3,5,5,5,3,0,0,3,0
79332,4,4,5,4,4,1,0,0,1,0
71386,3,5,4,1,4,2,2,0,4,0
45164,3,1,4,3,3,2,0,6,2,0
123451,3,5,5,3,4,3,0,0,3,0
26220,1,3,3,1,3,2,39,48,3,0
103093,3,1,3,5,3,4,62,49,5,0
14028,4,4,4,5,4,4,129,107,1,1
85424,5,5,5,4,5,5,0,0,5,1
78758,3,2,4,4,3,2,6,4,2,0
65755,3,4,4,4,5,4,7,0,4,0
125162,3,3,3,4,3,5,0,0,5,1
47804,5,5,5,2,5,2,0,0,5,1
13080,4,4,4,4,4,5,0,0,4,1
32061,2,2,2,2,2,1,0,0,3,1
34033,4,4,2,1,3,3,0,0,4,1
68464,5,5,5,4,5,3,0,0,5,1
113648,3,2,5,4,5,5,0,0,2,0
2297,3,4,4,1,3,2,0,6,2,0
120930,5,5,5,4,5,3,0,11,4,1
35820,4,4,4,2,4,2,0,0,3,1
118379,5,5,4,5,4,5,159,157,5,1
23702,4,1,2,4,3,5,15,8,5,1
23889,3,3,1,3,3,4,0,0,4,1
33998,3,4,2,2,3,1,0,2,1,0
81684,3,3,3,3,3,1,10,5,2,0
118300,4,3,4,4,4,5,17,11,5,1
17024,3,5,5,5,4,5,0,0,1,0
60405,5,5,4,5,4,3,13,8,3,0
40640,4,5,4,1,3,4,0,0,4,1
120438,2,1,3,2,3,1,4,5,4,1
40384,1,2,4,2,3,3,0,0,2,0
36320,5,5,4,4,5,3,32,47,4,1
22851,2,4,3,3,4,5,0,0,1,1
68165,3,4,5,5,5,5,0,0,5,1
51722,4,4,4,1,2,1,144,137,1,0
102256,3,3,3,3,3,4,0,0,2,0
66353,2,2,4,1,3,2,34,12,2,0
89569,3,3,3,3,3,4,0,0,5,1
127917,1,4,1,2,5,4,0,0,3,0
34695,5,5,5,2,5,5,32,38,2,1
35835,4,4,4,1,4,5,47,55,5,1
90645,4,4,4,3,4,4,0,0,0,1
85772,5,4,4,5,5,4,0,0,4,1
4791,4,5,5,3,5,4,0,0,4,0
29799,4,4,4,5,4,2,0,0,3,1
89055,3,3,3,4,3,3,0,0,5,1
4437,3,3,4,4,4,4,102,112,1,0
46088,5,2,5,5,5,4,37,25,4,0
49545,2,1,5,1,3,5,0,0,5,1
112845,2,2,2,4,2,4,9,0,4,1
29293,4,2,4,5,3,4,0,0,4,0
3981,1,3,3,2,4,2,0,0,2,0
62363,5,5,5,4,5,5,0,0,3,1
95637,1,1,1,5,1,5,39,29,5,0
2810,3,5,4,3,3,4,0,0,1,0
117181,4,2,5,5,5,2,44,28,4,0
11101,4,1,4,2,4,1,4,12,4,0
28170,3,1,3,2,4,5,19,14,2,0
91725,3,3,3,3,3,4,1,0,5,1
92303,3,5,5,5,3,5,0,18,5,1
125272,3,1,2,1,1,2,0,9,3,0
9355,4,3,4,4,4,5,26,14,3,1
122105,4,1,4,2,3,4,4,0,5,1
87899,4,4,4,4,4,3,10,27,5,1
69317,5,5,5,3,5,4,0,0,4,1
13062,4,3,4,2,5,5,0,43,5,1
41208,2,3,4,2,4,3,8,3,3,0
22610,2,1,3,3,3,5,0,0,4,0
7383,2,5,3,4,3,3,0,0,3,0
88942,5,5,5,3,5,5,2,0,4,1
127166,4,1,4,2,4,3,0,0,1,0
92298,4,5,5,5,5,1,1,0,3,0
68065,3,4,5,5,5,4,0,0,4,1
47424,5,5,5,5,5,1,0,0,3,1
93463,4,5,5,3,5,5,6,0,4,1
5969,4,3,4,4,4,4,0,0,2,0
58437,3,1,3,3,3,2,0,0,4,0
129583,2,2,2,4,2,5,0,0,4,1
23619,4,3,4,4,4,4,0,0,4,1
111152,3,3,3,5,3,5,79,80,5,0
65545,4,2,4,5,5,1,2,0,2,0
95430,5,5,5,4,5,3,112,102,5,1
128297,4,3,4,5,4,1,0,0,3,0
45121,4,5,5,5,4,5,8,0,0,0
20165,2,3,3,4,4,3,95,104,3,0
36071,4,5,3,4,4,1,0,0,2,0
94727,5,5,5,4,5,5,0,0,4,1
34702,5,5,5,3,5,4,111,113,2,1
116409,4,2,4,5,5,2,0,0,2,0
86867,5,4,5,4,4,3,0,0,3,0
83749,2,5,4,2,4,3,0,0,3,0
97224,5,4,4,4,4,5,3,13,1,0
121848,4,3,4,4,4,2,4,0,3,0
116171,4,3,5,3,4,4,0,0,3,0
47063,3,3,3,1,3,3,0,0,3,0
107849,5,2,5,4,5,3,0,0,4,0
40652,5,3,4,4,4,3,0,0,2,0
62717,5,5,4,5,5,5,0,0,5,1
35741,1,3,3,1,1,4,2,0,4,0
76329,4,3,3,5,3,3,1,0,5,0
29170,2,1,3,3,2,5,0,0,5,1
69869,3,5,3,2,3,5,0,0,4,0
37360,4,4,4,3,4,3,0,0,4,1
50777,3,3,4,2,5,5,0,0,2,0
44311,1,2,1,3,1,3,4,3,3,0
106643,2,2,2,3,2,4,0,0,3,0
83583,5,5,2,3,5,3,0,0,2,0
21073,5,5,1,5,5,5,151,150,5,1
81508,2,3,2,3,2,4,47,25,4,0
25577,2,3,2,4,2,2,1,0,4,0
2535,5,5,5,4,5,3,0,12,4,1
31860,3,3,5,3,4,3,27,17,4,1
33645,5,2,5,4,5,2,33,30,2,0
46960,5,2,4,3,4,1,0,3,2,0
56693,4,2,5,4,4,2,11,0,2,0
13389,4,1,4,4,3,2,0,0,2,0
86976,5,5,4,3,5,2,0,0,2,0
58024,4,3,4,1,4,3,9,0,4,0
93425,3,5,2,3,1,5,1,0,3,0
210,2,1,1,4,1,2,6,4,4,0
38956,5,4,5,1,4,5,0,0,5,1
32330,4,2,3,3,4,3,0,3,3,0
77783,1,3,2,1,2,2,0,0,2,0
59769,1,4,3,2,3,3,21,9,4,0
38203,5,1,3,4,4,4,0,12,5,1
103273,5,4,4,4,4,4,7,0,5,1
64629,5,5,5,5,5,2,0,0,4,1
117357,5,5,5,3,5,3,0,0,4,1
44087,4,3,4,4,3,4,20,7,3,0
13372,4,3,1,1,2,2,43,18,2,0
384,5,5,4,5,5,5,0,0,5,1
44375,4,4,4,4,4,4,14,23,2,0
26022,3,5,4,3,3,1,0,0,1,0
20550,3,3,3,1,3,4,26,27,4,0
99894,3,4,5,2,4,2,0,0,0,1
85511,3,1,3,3,2,5,0,0,3,0
47815,2,1,4,3,2,5,0,0,5,1
121803,4,5,4,5,4,3,88,84,4,1
63564,3,2,4,4,4,2,0,0,4,0
12270,5,5,3,4,5,3,6,0,4,1
36137,1,1,1,3,1,4,0,45,1,0
7870,5,5,5,5,5,3,0,2,5,1
38501,3,2,5,2,4,4,0,0,4,1
109491,5,5,5,5,5,5,0,0,5,1
15738,2,4,2,4,4,1,0,0,2,0
46910,2,2,3,4,3,3,55,39,3,0
56771,4,4,4,3,4,5,14,14,3,1
28539,5,5,5,4,5,1,0,0,5,1
129348,4,5,3,3,5,1,0,1,3,0
27533,4,3,4,5,5,2,0,0,3,0
111999,3,3,5,3,4,3,71,65,4,1
68848,3,3,4,5,5,2,0,0,5,1
11255,4,3,4,3,4,5,7,2,5,0
91579,2,3,3,4,4,1,0,7,2,0
42515,4,4,4,2,4,2,0,16,1,1
88488,4,4,3,1,3,2,0,0,3,0
81366,4,4,4,4,4,3,0,0,5,1
128951,3,3,3,4,3,2,0,0,4,0
122680,2,2,2,4,2,4,17,57,2,0
59141,2,2,2,4,2,5,0,0,5,0
106104,5,4,5,4,5,4,0,0,3,1
81083,5,5,5,5,5,5,0,0,5,1
126751,3,5,3,3,4,4,0,12,3,0
81520,4,4,4,3,4,4,0,0,4,1
40398,3,3,3,3,3,3,0,0,3,0
102971,4,2,4,2,4,5,0,0,4,0
85091,5,5,4,3,4,3,4,7,2,0
43695,3,2,1,1,3,4,3,23,4,1
55496,3,3,4,1,3,2,0,0,2,0
16682,2,4,1,1,2,4,3,0,4,1
72437,4,5,4,5,4,4,16,37,5,1
79764,4,4,4,3,4,5,3,72,4,1
107672,5,4,4,3,5,5,6,1,3,0
107284,2,2,2,4,2,5,0,0,4,1
169,4,4,1,3,3,4,0,10,2,0
121999,4,4,5,3,4,3,0,0,4,1
51752,4,5,4,2,4,2,0,0,4,1
79227,3,1,3,5,4,4,8,7,3,0
39019,4,5,4,1,4,4,0,0,3,0
120208,3,3,4,3,4,1,74,82,2,0
128583,3,4,5,1,3,1,0,20,1,0
25019,5,5,5,1,5,1,0,0,2,1
57754,5,3,5,5,4,5,1,0,5,1
5641,3,2,4,1,3,3,0,0,3,0
87574,3,2,3,1,5,1,88,82,2,0
40587,4,2,3,3,3,1,27,39,2,0
70131,5,4,3,3,3,4,0,7,4,1
5562,2,1,2,3,2,3,32,20,3,0
1174,5,4,4,4,5,3,0,5,3,0
73600,5,5,4,3,5,4,0,0,4,1
100045,3,2,4,3,3,2,12,14,1,0
81346,1,2,5,2,4,2,0,4,2,0
108025,5,3,4,3,5,3,24,26,3,0
28177,3,4,5,4,4,3,0,2,2,0
97738,3,4,4,4,4,5,1,0,3,0
118805,1,4,3,3,2,3,54,48,2,0
57708,3,2,4,4,4,3,0,0,2,0
92771,3,1,2,4,3,1,0,0,2,0
14115,2,3,2,4,2,4,3,9,5,0
74133,5,4,4,3,4,3,0,0,3,1
85025,4,0,4,1,4,1,0,25,2,0
97208,4,3,4,4,5,4,17,25,4,0
40296,1,4,2,4,3,1,0,0,5,1
119448,3,4,3,4,3,5,0,0,4,1
48842,4,2,1,5,4,3,0,0,4,0
62321,1,1,2,1,3,3,0,0,3,0
51836,4,4,4,1,4,1,1,1,3,0
44982,3,1,4,3,1,4,60,55,3,0
92996,3,2,4,1,3,3,2,5,3,0
49739,1,1,1,2,2,3,0,0,3,0
38642,3,5,4,1,1,2,0,0,4,0
74593,5,4,5,5,4,4,0,0,2,0
28622,4,1,4,3,4,5,30,17,5,1
69920,5,3,4,4,4,3,0,0,3,0
31169,4,4,4,4,4,4,93,86,3,0
5165,5,5,5,5,5,3,0,0,4,1
40197,4,2,3,2,3,4,0,0,4,1
41338,2,1,3,4,3,1,0,0,2,0
49370,4,4,5,4,4,5,0,0,5,1
6477,5,2,5,5,4,4,28,20,3,0
98702,2,1,2,3,2,4,55,48,4,0
110101,5,5,5,5,5,3,14,4,5,1
102698,1,5,3,1,3,4,0,0,3,0
119729,1,2,3,3,3,1,2,10,3,0
37166,3,3,1,3,3,3,0,0,4,0
18139,2,2,2,4,2,5,25,10,4,1
37628,3,5,4,5,3,2,120,103,3,0
96861,4,4,4,1,4,3,33,25,5,1
60825,4,4,4,4,5,3,0,2,3,0
102963,5,2,5,5,5,5,0,0,5,1
96085,1,5,1,4,2,2,0,0,2,0
28785,4,4,4,3,4,4,0,0,4,1
894,1,1,3,2,4,4,29,25,4,0
128282,5,5,5,4,5,4,13,13,4,1
126975,5,2,4,3,4,3,0,0,1,0
7582,3,3,4,4,3,3,0,0,3,0
50556,1,4,4,2,4,3,41,33,2,0
8678,5,5,5,4,4,3,0,0,5,1
10607,5,3,4,4,4,3,0,0,4,1
125798,4,4,4,4,4,5,0,0,5,1
23352,3,1,5,5,2,5,0,0,5,1
51777,3,1,3,1,3,4,54,47,2,0
94686,5,5,4,5,5,3,33,26,5,1
61373,5,5,5,3,5,5,1,0,4,1
64669,4,4,4,5,4,4,0,1,4,1
29228,2,5,1,5,5,5,0,0,5,1
73234,4,1,2,4,2,3,0,0,3,0
36581,2,2,2,2,2,1,0,0,4,0
35238,2,3,2,1,2,3,12,52,3,0
126044,4,2,5,3,4,5,0,0,5,1
111400,4,2,5,4,5,4,0,0,2,0
86901,5,2,4,3,4,2,52,40,4,1
22876,3,5,5,4,3,1,0,0,3,0
47337,5,5,5,4,5,1,0,0,4,1
102168,3,3,5,4,4,3,86,73,5,1
52710,4,4,4,2,4,1,0,0,3,0
64634,5,5,5,4,5,4,54,86,4,1
25234,4,2,4,4,4,4,0,0,4,1
8709,4,2,3,3,4,3,0,0,1,0
33454,3,3,4,2,3,2,39,52,2,0
41558,3,3,4,1,4,1,0,0,1,0
95724,5,5,4,3,4,5,5,17,2,0
70936,2,1,4,2,3,3,0,0,3,0
97187,2,0,2,4,2,4,0,0,4,1
15038,3,1,3,2,3,3,23,28,3,0
91312,1,1,4,2,3,2,0,0,2,0
118476,3,4,5,4,5,4,0,0,3,0
56760,5,5,5,5,5,3,3,0,4,1
117120,1,3,4,4,4,2,0,0,2,0
83723,5,5,5,4,5,3,0,0,5,1
16104,5,3,5,5,5,4,5,18,4,0
40394,5,4,5,3,4,2,0,0,1,0
15303,3,4,1,3,2,3,0,0,3,0
115869,2,1,3,3,4,4,27,30,1,0
127514,4,1,4,2,4,4,90,76,3,0
25676,2,4,3,2,3,4,0,0,4,0
29603,2,5,2,3,2,2,0,1,2,0
28695,2,2,2,4,2,2,5,0,3,0
54680,2,1,3,3,3,4,0,0,4,0
62943,2,2,2,3,2,1,33,25,4,0
102274,3,2,4,5,4,2,4,0,5,1
36852,2,4,3,4,4,4,0,0,2,0
11227,3,1,3,4,3,5,69,60,3,0
13235,1,1,1,1,1,3,52,40,3,0
91741,4,4,4,4,4,5,0,0,4,1
127434,3,4,2,1,2,4,0,0,3,0
26124,3,5,2,3,2,3,61,134,3,0
40518,5,5,5,2,5,1,0,0,1,1
101963,1,1,1,1,1,3,80,70,3,0
55750,2,2,2,4,2,4,2,0,4,1
107954,5,4,5,3,5,2,22,16,2,0
11772,3,5,5,3,5,2,10,5,1,0
96654,5,2,5,3,5,4,4,17,1,0
99037,4,2,5,3,4,2,10,9,3,0
124756,4,4,4,4,4,3,0,0,4,1
119554,3,2,4,4,4,2,72,78,2,0
29239,1,2,1,4,1,4,0,0,4,1
17313,3,4,3,3,2,3,184,183,3,0
122020,4,1,3,4,4,5,1,6,1,0
120258,5,5,5,4,5,4,0,0,5,1
82204,4,4,4,3,4,4,0,0,5,1
129531,4,4,3,2,3,2,9,25,2,0
9737,5,4,5,5,5,1,23,3,5,1
23390,4,5,3,4,5,4,20,11,4,0
121918,1,2,2,2,3,1,0,0,1,0
73923,4,4,4,3,4,4,0,0,3,1
39074,4,1,2,3,1,3,0,0,4,1
101543,2,2,2,4,2,1,8,0,3,0
114988,5,5,5,4,5,4,118,114,4,1
21537,3,5,4,4,4,3,7,20,2,0
60482,4,3,4,5,4,4,2,0,4,1
26550,5,5,5,4,2,3,0,0,2,0
32165,4,1,3,5,1,3,11,12,5,1
89673,2,2,2,4,2,4,0,0,5,1
110871,4,4,5,5,5,5,35,27,4,1
70139,3,3,5,5,4,3,0,0,3,0
28019,5,1,2,1,3,5,0,0,5,1
46365,4,4,3,4,3,3,35,32,1,0
73459,5,3,4,2,4,1,0,0,3,0
61947,2,2,2,1,2,1,10,0,2,0
21835,5,2,4,5,5,4,8,3,3,0
35020,5,3,5,5,5,5,0,0,4,0
85351,3,1,3,3,3,3,56,50,3,0
11565,2,2,4,4,3,3,13,15,3,0
16355,1,2,5,5,4,2,4,0,0,1
50248,4,3,3,1,4,1,0,0,3,0
8142,3,4,3,3,3,5,0,0,4,1
97008,4,1,4,3,3,3,4,7,3,0
26090,4,5,3,2,3,2,30,27,2,0
12224,2,3,3,2,2,4,0,0,2,0
17191,4,4,4,5,4,1,0,0,2,0
15415,1,1,1,3,1,3,0,8,4,0
6507,5,5,5,5,5,3,0,0,4,1
11687,4,4,4,3,4,4,0,0,5,1
6267,5,4,5,5,4,2,19,32,0,1
94856,1,5,4,3,3,2,0,0,2,0
6693,5,5,5,3,5,5,0,0,5,1
103631,5,5,5,4,5,5,16,15,4,1
8089,5,5,5,5,5,3,0,0,5,1
34295,5,4,4,5,4,4,0,0,2,0
91423,3,5,4,5,5,4,0,0,1,0
12988,3,3,3,4,3,4,0,0,3,1
54082,2,2,2,2,2,2,0,0,4,0
109493,4,4,4,4,4,3,78,68,5,1
9730,2,4,4,2,3,2,122,195,2,0
30188,4,5,1,1,3,4,0,0,4,1
85981,3,4,3,2,3,1,52,49,1,0
67337,4,2,4,5,4,5,0,0,5,1
1694,5,5,5,3,5,1,0,11,4,0
72534,4,5,3,4,2,1,0,0,1,0
57526,4,3,3,3,4,4,19,24,4,0
114858,3,4,3,4,3,4,24,21,4,1
97759,4,3,5,5,5,1,79,64,2,0
78511,5,5,5,2,5,2,0,0,4,1
120284,4,5,4,1,3,1,10,27,3,0
21132,3,5,5,1,3,1,3,17,2,0
72937,2,2,2,4,2,5,0,0,4,1
2518,4,4,4,5,4,3,0,0,4,1
108012,3,5,5,5,5,4,17,9,4,1
57620,4,4,5,1,3,1,147,139,1,1
56808,4,5,4,3,4,3,4,10,4,1
16870,4,4,4,4,4,3,32,23,4,1
19852,2,3,3,2,4,4,3,0,4,0
72327,4,5,5,4,5,2,0,0,3,0
1428,2,2,3,3,2,2,0,0,3,0
102821,5,5,5,4,5,1,9,24,2,0
82404,4,2,4,5,4,4,0,0,3,1
46544,5,5,5,4,5,2,0,0,4,1
32107,4,2,5,4,3,5,0,11,5,1
15072,5,2,4,4,4,5,0,4,2,1
106119,4,4,4,3,4,3,31,20,4,1
4772,4,4,4,4,4,4,111,101,4,1
19949,3,5,5,4,5,1,43,38,2,0
87556,3,3,4,5,5,4,0,0,2,0
98997,4,5,4,2,4,5,12,8,5,0
17562,4,5,1,1,2,5,0,0,5,1
128698,5,5,5,5,5,3,0,0,5,1
84802,3,3,3,4,3,3,7,11,4,0
119876,2,1,2,5,2,4,0,19,5,0
101091,2,2,2,5,2,5,0,0,5,1
69819,2,1,3,4,4,2,0,0,1,0
99038,3,3,3,5,3,4,43,36,1,0
6949,5,5,1,1,2,5,0,0,0,0
89287,1,3,3,3,4,3,289,285,3,0
4933,2,2,2,3,2,1,7,0,3,0
100823,4,4,4,3,4,3,0,0,4,1
59210,5,4,5,3,5,4,0,0,4,0
68144,4,4,4,5,4,4,0,0,4,1
77228,3,3,5,3,4,3,0,0,5,1
94160,5,4,4,4,5,4,5,16,5,1
53616,3,2,4,4,5,1,33,53,2,1
9758,3,2,4,1,3,2,0,0,3,0
6979,5,5,5,5,5,3,0,5,4,1
2142,3,2,3,2,3,3,6,0,3,0
39213,4,4,5,4,4,4,0,0,5,1
71832,4,2,4,4,4,4,0,9,4,0
93806,3,3,4,5,5,5,145,123,3,0
78849,3,2,2,2,3,2,0,0,2,0
8521,4,1,4,1,4,3,0,0,2,0
30836,5,3,5,4,5,3,91,77,3,0
58077,2,4,4,1,3,4,17,25,1,0
11547,4,3,4,5,4,1,0,0,4,0
66612,3,3,3,2,4,1,0,0,1,0
33623,2,2,2,1,2,4,28,24,4,0
41811,4,2,4,3,4,3,0,0,2,0
42894,3,4,3,2,3,4,0,0,2,0
79277,5,5,5,5,5,4,6,0,3,1
38872,4,4,4,5,4,4,0,0,5,1
95850,5,5,5,4,5,4,19,11,5,1
63928,4,2,4,4,4,4,0,1,4,0
25195,3,1,2,2,2,5,0,0,5,1
28717,3,3,4,2,3,2,0,0,2,0
24438,2,4,5,2,5,5,0,0,5,1
129095,4,4,4,5,4,4,5,1,5,1
128289,4,4,4,4,4,4,0,7,5,1
27340,2,5,1,2,2,4,0,0,4,1
56942,4,4,4,4,4,4,4,0,5,1
37212,4,5,4,5,5,4,53,50,4,1
95311,5,3,4,3,4,2,0,1,4,0
104731,3,2,5,3,5,2,10,0,2,1
5182,2,3,4,1,3,3,2,0,3,0
20842,4,2,5,3,5,3,0,0,4,1
113691,4,1,3,2,3,4,0,0,1,0
110574,1,3,4,1,4,2,49,44,2,0
127075,4,4,5,5,4,4,0,0,4,1
18994,4,2,4,5,5,3,67,56,3,0
89905,4,5,5,5,5,4,0,0,3,0
29393,2,3,2,5,4,5,0,0,5,1
114199,5,5,5,3,5,3,20,18,5,1
83576,1,3,4,2,4,1,0,0,1,0
81526,5,5,5,5,5,4,4,0,4,1
113728,3,2,5,4,5,2,0,0,5,0
40280,4,2,5,3,4,2,13,26,2,0
15953,2,2,2,1,3,2,32,32,1,0
117408,1,4,4,1,3,3,60,52,2,0
7387,5,4,4,5,3,5,147,205,5,1
75991,2,1,2,2,2,2,0,0,4,0
10255,2,4,2,3,2,3,0,0,3,0
31475,4,5,1,4,5,4,31,78,4,1
48467,3,3,4,4,5,4,0,0,4,1
118022,5,3,4,4,4,2,0,0,2,0
3467,2,2,4,3,4,1,0,7,4,0
118113,5,5,5,5,5,4,0,0,4,1
121170,5,5,4,4,3,4,0,0,5,0
72793,2,2,2,4,2,3,0,0,5,1
66403,3,3,4,5,4,2,0,0,2,0
118434,5,2,4,4,4,5,1,0,3,0
22953,5,5,5,5,5,3,2,0,2,1
129849,4,5,5,4,5,1,0,0,3,0
29450,2,2,2,2,2,1,3,12,4,0
33507,4,4,5,5,4,3,0,0,4,0
7482,5,5,5,4,5,5,0,0,4,1
96629,1,2,4,2,4,3,0,0,3,0
79841,3,3,3,5,3,5,0,21,5,1
70993,4,4,4,3,4,3,0,0,4,1
36494,2,2,2,4,2,3,0,6,3,0
